,open,high,low,close,volume
2025-12-18 10:00:00,91985.59852946409,92104.95490346184,91336.77846622356,91519.90490263783,466.57613133490247
2025-12-18 11:00:00,91519.90490263783,91908.34008979365,91238.49986639599,91807.83750159282,815.4140743185111
2025-12-18 12:00:00,91807.83750159282,92006.2719936652,91685.59499662409,91895.6842721656,325.860710233208
2025-12-18 13:00:00,91895.6842721656,91967.38850833238,91346.65890323026,91576.29896083135,247.14422798388995
2025-12-18 14:00:00,91576.29896083135,91650.91065141205,91435.1249254607,91480.00417608889,312.9893399048695
2025-12-18 15:00:00,91480.00417608889,91607.97174115211,91295.70780206722,91324.31796722916,668.7498718589549
2025-12-18 16:00:00,91324.31796722916,92021.93883624798,91058.61019363844,91879.52238045706,325.80089279916695
2025-12-18 17:00:00,91879.52238045706,92204.8527846458,91601.44756897683,91823.06098708989,475.86947311427406
2025-12-18 18:00:00,91823.06098708989,92005.54586591982,91649.9326606803,92003.70329468996,392.4628253204348
2025-12-18 19:00:00,92003.70329468996,92098.49199066637,91800.88198354334,91905.80851282566,531.5949081532534
2025-12-18 20:00:00,91905.80851282566,92392.7712980247,91783.35430884021,92282.17761670529,345.4420027969411
2025-12-18 21:00:00,92282.17761670529,92388.2202078573,91651.70292121338,91827.55945201691,677.2529892137757
2025-12-18 22:00:00,91827.55945201691,92237.73220690871,91819.52744281103,91972.26013118764,270.0534339101043
2025-12-18 23:00:00,91972.26013118764,92083.94859355588,91796.0308137827,91828.65979871033,207.7004797329904
2025-12-19 00:00:00,91828.65979871033,92135.84117882383,91639.79591512264,91764.22029452717,629.4042865352818
2025-12-19 01:00:00,91764.22029452717,91872.66713581997,91500.04169353041,91593.60958599586,771.6108413561269
2025-12-19 02:00:00,91593.60958599586,92313.88853887972,91385.14867290432,91888.81712673645,310.61538195706873
2025-12-19 03:00:00,91888.81712673645,91966.58771973841,91564.98670704216,91729.02915008266,699.0347714690284
2025-12-19 04:00:00,91729.02915008266,91984.72802576619,91289.35712106072,91419.96634112208,1187.0294774102517
2025-12-19 05:00:00,91419.96634112208,91862.303579061,91126.50973280269,91745.0480533978,293.5001784829893
2025-12-19 06:00:00,91745.0480533978,91794.11866241421,91254.53911003115,91397.12440874985,234.56772083946643
2025-12-19 07:00:00,91397.12440874985,91741.61990832882,91157.66521665754,91738.88928631447,284.74223892709387
2025-12-19 08:00:00,91738.88928631447,92364.5116115852,91733.94843449495,91982.23248946198,566.0693083444374
2025-12-19 09:00:00,91982.23248946198,92018.26985030896,91728.38157766894,91873.90645411126,450.47303210081355
2025-12-19 10:00:00,91873.90645411126,91985.90519495576,91124.31800810709,91299.37256157387,270.51372652700564
2025-12-19 11:00:00,91299.37256157387,91360.14044870395,91112.4522631425,91257.26800649845,107.25436317377692
2025-12-19 12:00:00,91257.26800649845,91315.7897554657,90932.96108985654,90989.07687407815,378.318619192237
2025-12-19 13:00:00,90989.07687407815,91664.42842623554,90943.61765041013,91548.12125704122,459.67974043327865
2025-12-19 14:00:00,91548.12125704122,91709.809527183,91482.91219704099,91633.9861102141,215.33774043494793
2025-12-19 15:00:00,91633.9861102141,91676.51776946188,91123.58377427142,91131.29326454067,175.0580446731073
2025-12-19 16:00:00,91131.29326454067,91689.82304665667,91055.55153507054,91451.864429361,458.3578459070344
2025-12-19 17:00:00,91451.864429361,91519.85669434318,90837.09336481777,91134.96303632931,725.5774676835255
2025-12-19 18:00:00,91134.96303632931,91622.24744825071,90931.10518238123,91436.21755954914,573.1931978180422
2025-12-19 19:00:00,91436.21755954914,91998.77067904508,91388.34739572334,91925.73549486177,326.51690892646013
2025-12-19 20:00:00,91925.73549486177,92102.21887465127,91417.3837273284,91639.82318654003,432.9809417236501
2025-12-19 21:00:00,91639.82318654003,92048.46808784419,91607.30425070148,92035.55249505675,207.1151516420346
2025-12-19 22:00:00,92035.55249505675,92145.03984633095,91548.89452870446,91776.62051106703,665.533756018766
2025-12-19 23:00:00,91776.62051106703,92026.27888657089,91449.6255729889,91455.66865884844,386.670274175066
2025-12-20 00:00:00,91455.66865884844,92116.97563136033,91346.7335528221,92006.00401020734,259.05735220895565
2025-12-20 01:00:00,92006.00401020734,92094.72594726109,91797.38699036808,91810.41315080074,513.1897111127649
2025-12-20 02:00:00,91810.41315080074,91894.74630309168,90939.06322598459,91086.02988114314,671.6674161902001
2025-12-20 03:00:00,91086.02988114314,91697.64976930199,90814.0805446875,91456.29347204405,451.3361994459941
2025-12-20 04:00:00,91456.29347204405,91502.73683777938,91338.6138808776,91341.17148639266,288.98882026924014
2025-12-20 05:00:00,91341.17148639266,91506.19293470502,91309.64025507457,91477.94752745096,1212.0137543956864
2025-12-20 06:00:00,91477.94752745096,91687.31277630873,91256.56383414929,91617.13246248983,465.2314346726584
2025-12-20 07:00:00,91617.13246248983,91841.17038909254,91465.05194849169,91831.95295238197,301.7320507861762
2025-12-20 08:00:00,91831.95295238197,91901.02827674632,91427.91663358489,91588.44891069151,471.28387407805656
2025-12-20 09:00:00,91588.44891069151,91706.72444721036,91374.56040430689,91427.0868846432,312.1053064013914
2025-12-20 10:00:00,91427.0868846432,91886.72006802417,91395.41239773737,91745.90309698711,183.89206468261023
2025-12-20 11:00:00,91745.90309698711,91791.53801603334,91226.60108345542,91411.81208006697,218.86068932446787
2025-12-20 12:00:00,91411.81208006697,91832.01069583114,91406.3577732194,91658.0430013539,584.1590074033097
2025-12-20 13:00:00,91658.0430013539,91941.07775768862,91211.12228648397,91419.49726496595,193.7210451792664
2025-12-20 14:00:00,91419.49726496595,91917.00582413303,91225.55482777681,91814.99604927505,430.37179550947695
2025-12-20 15:00:00,91814.99604927505,91834.30913113913,91376.09415557764,91483.31943905643,457.5678494673922
2025-12-20 16:00:00,91483.31943905643,91516.56422903542,91215.25352866345,91300.06562866645,432.4762987005978
2025-12-20 17:00:00,91300.06562866645,91385.86903038886,90919.00786989921,91096.53623912962,1223.4279760007073
2025-12-20 18:00:00,91096.53623912962,91541.56360486207,91074.68116332118,91469.32857349959,486.4365403676639
2025-12-20 19:00:00,91469.32857349959,91583.24027759703,91239.51922469151,91291.12429827006,316.66623692023666
2025-12-20 20:00:00,91291.12429827006,91830.07231583097,91259.02113075447,91789.56728461734,767.2032781019813
2025-12-20 21:00:00,91789.56728461734,91791.21906261487,91496.359800921,91581.49186391254,370.680518037547
2025-12-20 22:00:00,91581.49186391254,91878.91368233277,91469.54224960846,91471.64153121195,399.2890928679686
2025-12-20 23:00:00,91471.64153121195,91684.90508910395,91113.20194138684,91305.45661357752,471.7864482204941
2025-12-21 00:00:00,91305.45661357752,91884.01053286584,91212.83179834852,91548.88178911297,356.6504917182258
2025-12-21 01:00:00,91548.88178911297,91564.29064044732,91007.48809979773,91103.78295729666,250.86650404084563
2025-12-21 02:00:00,91103.78295729666,91181.88077965703,90793.70813302837,90812.44002580759,285.735334475981
2025-12-21 03:00:00,90812.44002580759,91090.58043705394,90708.16977093356,91009.76939399456,491.0378501235946
2025-12-21 04:00:00,91009.76939399456,91386.77492470696,90766.80838832323,91366.75055705191,264.51032653545695
2025-12-21 05:00:00,91366.75055705191,92014.67498045796,91244.16349765346,91916.38008974648,354.1223106663369
2025-12-21 06:00:00,91916.38008974648,91988.62051848834,91275.6024278428,91621.87874316712,246.16082517271198
2025-12-21 07:00:00,91621.87874316712,91771.69402031021,91329.78712619525,91358.19878053764,929.1455414587915
2025-12-21 08:00:00,91358.19878053764,91513.74771437609,91221.53777648241,91225.3523048858,160.57363400823925
2025-12-21 09:00:00,91225.3523048858,91618.49770319261,91080.27530480402,91217.32732246618,565.5417817050859
2025-12-21 10:00:00,91217.32732246618,91408.70068265389,91059.91730153024,91274.16235722016,334.8863021677115
2025-12-21 11:00:00,91274.16235722016,91437.23763300513,91170.83769930019,91219.32629701222,266.2192732976732
2025-12-21 12:00:00,91219.32629701222,91796.87199046524,91080.05861814509,91646.89483700733,425.6653932428978
2025-12-21 13:00:00,91646.89483700733,91740.44396391093,90704.14853045362,90798.82243208429,234.01644199015934
2025-12-21 14:00:00,90798.82243208429,91749.17674927403,90638.31684050047,91549.83021576997,657.0687128037641
2025-12-21 15:00:00,91549.83021576997,91674.73820680333,91113.17484124376,91125.78666023993,392.52219392307575
2025-12-21 16:00:00,91125.78666023993,91415.27977043012,90891.15600180902,90894.66342603584,279.68192406154105
2025-12-21 17:00:00,90894.66342603584,91090.72128969217,90740.72424503978,91038.90815662072,252.1753126014537
2025-12-21 18:00:00,91038.90815662072,91361.97079027187,90910.0461012762,91164.87836931026,266.2904607860171
2025-12-21 19:00:00,91164.87836931026,91757.16655120584,90949.98366740595,91556.32442683745,222.59638430788354
2025-12-21 20:00:00,91556.32442683745,91722.584516452,90788.1509958867,90987.8678228768,388.56089313623824
2025-12-21 21:00:00,90987.8678228768,91777.8241459987,90904.68942191682,91579.59561233215,440.12167174091985
2025-12-21 22:00:00,91579.59561233215,91586.20188580018,90761.37796288109,90993.10530954301,235.06366057060154
2025-12-21 23:00:00,90993.10530954301,91610.58706216724,90855.68645758333,91541.30905439543,235.80234478017672
2025-12-22 00:00:00,91541.30905439543,91545.2729879793,90907.1557611887,91054.3519377177,353.94706821614204
2025-12-22 01:00:00,91054.3519377177,91864.88938831956,91040.76119037514,91747.46855393902,285.98099492465616
2025-12-22 02:00:00,91747.46855393902,91845.21149382384,91232.02073366346,91336.47919882697,208.75096899154886
2025-12-22 03:00:00,91336.47919882697,91493.69530291033,90819.10009235561,91034.36584410451,850.1727655912608
2025-12-22 04:00:00,91034.36584410451,91718.27069605899,90809.97215365997,91566.57767297426,593.3780885390407
2025-12-22 05:00:00,91566.57767297426,91768.8640002848,91108.73675379374,91122.55037944362,172.36512243660496
2025-12-22 06:00:00,91122.55037944362,91265.8837525258,90651.47359517992,90751.57127218816,635.585000825143
2025-12-22 07:00:00,90751.57127218816,91099.33072089993,90550.254944462,90970.73326431507,432.0903993515811
2025-12-22 08:00:00,90970.73326431507,91026.87198528358,90425.63299406863,90666.8963440917,207.91527031718473
2025-12-22 09:00:00,90666.8963440917,90831.78863336907,90537.04002480485,90687.08312661485,531.0591030420993
2025-12-22 10:00:00,90687.08312661485,91519.83411052982,90469.0820074351,91279.18484076258,163.63451045097398
2025-12-22 11:00:00,91279.18484076258,91328.53808695676,91028.35084349931,91072.404290211,180.20993606744628
2025-12-22 12:00:00,91072.404290211,91201.07364158698,90707.82899537933,90772.25386850089,560.7107347059851
2025-12-22 13:00:00,90772.25386850089,91179.81810788327,90669.6530625951,91108.62648348903,267.4165945201294
2025-12-22 14:00:00,91108.62648348903,91153.72758342154,90526.2945445263,90753.34983118832,459.91126544423366
2025-12-22 15:00:00,90753.34983118832,91366.12249919033,90675.05624950513,91026.24372296456,290.688420697947
2025-12-22 16:00:00,91026.24372296456,91120.5267917269,90988.05496869779,91013.21580842079,265.8830194563739
2025-12-22 17:00:00,91013.21580842079,91233.94135328766,90812.11062417226,91175.04996987183,488.6025257785048
2025-12-22 18:00:00,91175.04996987183,91291.3623681013,90060.7062881383,90204.02845881123,384.731607371615
2025-12-22 19:00:00,90204.02845881123,91165.19531623159,90192.28178985135,91032.35579435302,335.0425067392875
2025-12-22 20:00:00,91032.35579435302,91326.76922834326,90904.23588493223,91273.09125032586,380.80166252673416
2025-12-22 21:00:00,91273.09125032586,91406.0589410587,91200.28522616097,91239.36244295278,995.4128904109621
2025-12-22 22:00:00,91239.36244295278,91394.44645441888,91066.89377002367,91089.79896828021,548.0400249162929
2025-12-22 23:00:00,91089.79896828021,91140.48911898806,90807.01650931842,90846.30417471695,741.7927142893666
2025-12-23 00:00:00,90846.30417471695,90873.59502776626,90718.10822399546,90801.11276292101,363.08947269561673
2025-12-23 01:00:00,90801.11276292101,90925.63510329307,90002.95226424976,90275.77364210178,770.9613236031769
2025-12-23 02:00:00,90275.77364210178,90627.4863283433,90128.15394758848,90583.08607279601,462.81053114785885
2025-12-23 03:00:00,90583.08607279601,90779.51667689232,90551.47325727608,90692.705925802,396.75513518998423
2025-12-23 04:00:00,90692.705925802,90766.28282446734,90352.61771575654,90381.17139629231,776.7852844040216
2025-12-23 05:00:00,90381.17139629231,90516.93490753045,90253.86790041898,90264.85419173371,224.55662825492942
2025-12-23 06:00:00,90264.85419173371,90774.35378035376,90222.39335475492,90541.08946861357,517.1987178178996
2025-12-23 07:00:00,90541.08946861357,90671.4057275835,90043.19128932968,90281.15303670548,345.64317354422155
2025-12-23 08:00:00,90281.15303670548,90674.0319634303,90197.39965376939,90669.54173486582,595.0190918674261
2025-12-23 09:00:00,90669.54173486582,90688.24362702512,90163.09739948052,90258.431956731,293.18615536462374
2025-12-23 10:00:00,90258.431956731,90825.44637063924,90127.2529529391,90750.71332189918,210.21335433998993
2025-12-23 11:00:00,90750.71332189918,90851.34677390326,90380.20627234933,90470.10988716972,236.95863797895743
2025-12-23 12:00:00,90470.10988716972,90562.1143789978,90237.08180785077,90402.72269240249,222.97767850882394
2025-12-23 13:00:00,90402.72269240249,90674.71816850772,90359.17176388003,90560.11904107482,174.73390523077757
2025-12-23 14:00:00,90560.11904107482,90681.7781813027,90274.05741770078,90481.10248079669,233.99701469511447
2025-12-23 15:00:00,90481.10248079669,90966.23237111795,90467.188626024,90655.7106625638,240.58858076995156
2025-12-23 16:00:00,90655.7106625638,90723.77474790947,90509.69584155746,90522.31394150798,326.8226766196037
2025-12-23 17:00:00,90522.31394150798,90740.22061140236,90425.8910072912,90515.48158904073,759.8075843797653
2025-12-23 18:00:00,90515.48158904073,90610.10865699938,90282.4644327729,90398.34842246368,608.0538714199232
2025-12-23 19:00:00,90398.34842246368,90533.67367820285,90071.96760630257,90328.15185054416,273.6708071122903
2025-12-23 20:00:00,90328.15185054416,90812.28775261897,90300.76978543439,90608.57946620512,337.84895676299806
2025-12-23 21:00:00,90608.57946620512,90701.8766711982,90374.79660307022,90380.86063226542,231.3507927158788
2025-12-23 22:00:00,90380.86063226542,90493.73354053307,89645.77599156927,89861.99316551816,1162.2106175531399
2025-12-23 23:00:00,89861.99316551816,90468.76377694534,89756.31858693084,90383.327617127,804.5790962240536
2025-12-24 00:00:00,90383.327617127,90558.7033957445,90259.74175250538,90350.93074555177,396.4606659495771
2025-12-24 01:00:00,90350.93074555177,90754.8123803338,90240.82885591997,90660.31838397955,203.77314188002796
2025-12-24 02:00:00,90660.31838397955,90906.70335320338,90559.27777665343,90825.97595942995,83.83579980014039
2025-12-24 03:00:00,90825.97595942995,91084.35397127156,90816.37499158071,91073.60048845451,246.92600143925011
2025-12-24 04:00:00,91073.60048845451,91345.50792322963,89941.08441002482,90223.92045523325,317.7452163236261
2025-12-24 05:00:00,90223.92045523325,90616.22607562818,90178.23576597111,90568.94436209138,319.69712049618215
2025-12-24 06:00:00,90568.94436209138,90693.3695789491,90524.25645957487,90545.9358134986,473.8294300940619
2025-12-24 07:00:00,90545.9358134986,90603.15804529683,89597.51574823911,89836.43211891929,894.1933607947537
2025-12-24 08:00:00,89836.43211891929,89902.54152066796,89635.6800275751,89766.53843454209,305.8155987725427
2025-12-24 09:00:00,89766.53843454209,89808.47928248614,89661.93444207091,89722.58757515159,303.80295416603076
2025-12-24 10:00:00,89722.58757515159,90422.37869340964,89720.0774490315,90290.03686078041,348.6917636986475
2025-12-24 11:00:00,90290.03686078041,90327.04822600166,89849.37478577084,90070.80716501724,379.45688351006606
2025-12-24 12:00:00,90070.80716501724,90654.06301653666,89970.63072476657,90582.67361795342,511.64243230556184
2025-12-24 13:00:00,90582.67361795342,90810.30513408934,90037.30660443632,90102.10273738025,579.5983231269341
2025-12-24 14:00:00,90102.10273738025,90858.58892239186,89867.32071802189,90573.65061047472,482.7241361804007
2025-12-24 15:00:00,90573.65061047472,90593.72802261852,90147.5184804351,90347.05861723014,290.91883910317915
2025-12-24 16:00:00,90347.05861723014,90765.05183540726,90228.33235580423,90740.02824666283,351.17291977279064
2025-12-24 17:00:00,90740.02824666283,90826.04004904396,89506.04620701127,89517.84900952995,778.4166058139947
2025-12-24 18:00:00,89517.84900952995,90404.93524674265,89322.65298439904,90375.9604559055,942.1346775681992
2025-12-24 19:00:00,90375.9604559055,90572.9276826755,89952.18733064261,89996.91481135755,187.32823266634924
2025-12-24 20:00:00,89996.91481135755,90223.05627494525,89915.25037028335,90175.46477331412,303.41724370584825
2025-12-24 21:00:00,90175.46477331412,90388.03476277091,90111.6540958396,90226.25905681062,441.6013754701494
2025-12-24 22:00:00,90226.25905681062,90523.90408465394,89703.37029557099,89861.4681816437,484.1696552132952
2025-12-24 23:00:00,89861.4681816437,90124.81300272048,89602.89812114366,89731.94394264178,399.19646263516404
2025-12-25 00:00:00,89731.94394264178,90508.01223512962,89701.14461179843,90409.17407384224,336.2084252196041
2025-12-25 01:00:00,90409.17407384224,90654.72006289063,90073.28122159065,90107.93118495717,329.18999598846926
2025-12-25 02:00:00,90107.93118495717,90369.7047714027,89940.84998002001,90261.09581851427,344.46313681867434
2025-12-25 03:00:00,90261.09581851427,90377.41150425044,90063.71199609878,90338.77977104005,276.55027984789444
2025-12-25 04:00:00,90338.77977104005,90742.07818318669,90271.53434871357,90655.07383070211,286.06015217832834
2025-12-25 05:00:00,90655.07383070211,90699.69554799116,89979.36654264116,89997.99416986722,341.2858678765098
2025-12-25 06:00:00,89997.99416986722,90143.69159089,89648.94291504589,89674.09642806463,479.0921284859059
2025-12-25 07:00:00,89674.09642806463,90063.85755322893,89623.33589148319,89922.7075813226,210.36674734809932
2025-12-25 08:00:00,89922.7075813226,90181.58486640797,89794.41253443997,90157.44615122546,370.5772837453645
2025-12-25 09:00:00,90157.44615122546,90363.80694238162,89621.57474061922,89689.95845738862,518.6279033855736
2025-12-25 10:00:00,89689.95845738862,89707.03982448367,89526.07879667684,89592.94020635892,248.4761118837893
2025-12-25 11:00:00,89592.94020635892,89709.06503505961,89164.92253436503,89220.17583446951,522.0447208883726
2025-12-25 12:00:00,89220.17583446951,89899.21858694425,89042.54865799136,89807.11327106682,715.0636368881605
2025-12-25 13:00:00,89807.11327106682,89825.1245969347,89492.71456875185,89706.1662995145,645.7831210182258
2025-12-25 14:00:00,89706.1662995145,89975.6541638459,89319.57770749171,89600.13803814452,198.53206519150916
2025-12-25 15:00:00,89600.13803814452,89938.38585501474,89378.89525685631,89875.06009740476,591.760707590575
2025-12-25 16:00:00,89875.06009740476,89920.11015344018,89582.93129077813,89680.68440942194,766.173467222896
2025-12-25 17:00:00,89680.68440942194,89928.5844643169,89629.80805683458,89789.20602394422,396.5049156111578
2025-12-25 18:00:00,89789.20602394422,90630.65009326281,89753.07936833723,90408.28162382614,423.578032258641
2025-12-25 19:00:00,90408.28162382614,90454.0521484449,89678.58192430114,89907.83760482926,496.83027258649145
2025-12-25 20:00:00,89907.83760482926,90027.61453821533,89324.8498792412,89616.69982008329,442.7036494657611
2025-12-25 21:00:00,89616.69982008329,89789.11766461917,89414.3152816389,89575.85762830784,167.08906780817262
2025-12-25 22:00:00,89575.85762830784,89585.26681695737,89373.42871335527,89405.45899928467,603.5224060000993
2025-12-25 23:00:00,89405.45899928467,89580.59476352479,89320.57910748603,89546.60687268639,539.6936627116296
2025-12-26 00:00:00,89546.60687268639,89620.18776998,89080.53175158084,89219.03255725028,268.74672730125303
2025-12-26 01:00:00,89219.03255725028,89602.78055798488,89153.24179426851,89481.91475335363,311.3386436840725
2025-12-26 02:00:00,89481.91475335363,89671.34493811564,88954.11696615769,88966.57809083247,284.012091170094
2025-12-26 03:00:00,88966.57809083247,89961.92808790637,88933.82502736394,89695.23665203106,311.7802309500645
2025-12-26 04:00:00,89695.23665203106,89986.10703642,89574.08014588314,89880.36528179357,989.5624865975238
2025-12-26 05:00:00,89880.36528179357,89917.09356243417,89030.33091181885,89193.51711806437,578.2760425496642
2025-12-26 06:00:00,89193.51711806437,89255.21915008883,89034.24311573655,89056.1551503486,386.5512037335178
2025-12-26 07:00:00,89056.1551503486,89108.99552993756,88892.1818344958,89016.32110484177,349.1427360411044
2025-12-26 08:00:00,89016.32110484177,89463.69713299167,88929.97114540476,89454.79811102964,953.1234055804784
2025-12-26 09:00:00,89454.79811102964,89672.51943434331,89357.62092897587,89438.76391268091,500.7224506414897
2025-12-26 10:00:00,89438.76391268091,89533.89685917775,89316.01176472206,89511.33990853447,176.34461696599212
2025-12-26 11:00:00,89511.33990853447,89548.20269744811,88528.37942759924,88661.66897468953,671.9146344715001
2025-12-26 12:00:00,88661.66897468953,89589.52882626916,88458.37056089273,89585.31347074267,345.73980317792314
2025-12-26 13:00:00,89585.31347074267,89880.55732892963,89002.89424447564,89121.55634563034,225.52032218255343
2025-12-26 14:00:00,89121.55634563034,89485.92967716629,89082.6208712787,89447.40171065052,407.8087942646025
2025-12-26 15:00:00,89447.40171065052,89716.59303872666,89284.67128885142,89650.95405619679,484.6286070024687
2025-12-26 16:00:00,89650.95405619679,89679.65947967304,88934.42188258696,89013.14589510248,533.873131999806
2025-12-26 17:00:00,89013.14589510248,89248.62978919283,88954.016292271,89235.12408257545,352.32097331275463
2025-12-26 18:00:00,89235.12408257545,89402.88732619362,88925.95245193847,88963.61367172854,190.61717512325254
2025-12-26 19:00:00,88963.61367172854,89106.91918735759,88831.11313636735,88967.81957437197,183.60434251356529
2025-12-26 20:00:00,88967.81957437197,89720.43562249614,88935.6970140804,89443.22399794272,235.12643806589665
2025-12-26 21:00:00,89443.22399794272,89767.0988974387,88829.49446876059,88938.83891619321,673.0893333003469
2025-12-26 22:00:00,88938.83891619321,89247.34403655026,88751.12309149241,89225.11100578835,386.5568379219712
2025-12-26 23:00:00,89225.11100578835,89324.03544367028,89035.93854775307,89137.79573084568,191.10967358635193
2025-12-27 00:00:00,89137.79573084568,89514.81983966901,89084.93337180962,89307.3963943016,418.23004144902615
2025-12-27 01:00:00,89307.3963943016,89530.66508114422,89062.51543896378,89472.00938746677,538.152699228669
2025-12-27 02:00:00,89472.00938746677,89533.2993716198,88948.2553766664,89074.77578698359,664.7623662442006
2025-12-27 03:00:00,89074.77578698359,89304.13876542772,88945.51545758599,89147.81694638905,167.25779554654738
2025-12-27 04:00:00,89147.81694638905,89513.83022584052,89074.08263211131,89319.45545751462,228.89392257745257
2025-12-27 05:00:00,89319.45545751462,89536.27909964151,88733.74782154785,88978.00924874099,337.6801984329887
2025-12-27 06:00:00,88978.00924874099,89055.2365766609,88476.44631922425,88525.15489884798,244.02387277767195
2025-12-27 07:00:00,88525.15489884798,89276.19682019416,88452.74192067028,89213.01665677963,321.18986781716336
2025-12-27 08:00:00,89213.01665677963,89276.43278637463,88779.77771728656,88827.8324270588,473.9922655360764
2025-12-27 09:00:00,88827.8324270588,89354.73673238071,88561.04839007807,89173.32571633956,330.9844061194976
2025-12-27 10:00:00,89173.32571633956,89411.56180566683,87858.55680510167,87954.03798334993,459.4015576797949
2025-12-27 11:00:00,87954.03798334993,89204.84922190093,87925.21285901188,89110.69951425612,502.4732284933645
2025-12-27 12:00:00,89110.69951425612,89262.84068323912,88843.90029151196,88852.64826664828,782.7881736826674
2025-12-27 13:00:00,88852.64826664828,88863.5207006715,88639.23665634259,88668.73840803688,212.78812241327148
2025-12-27 14:00:00,88668.73840803688,89063.5130585369,88540.60670644644,88903.89633935876,591.0101546797085
2025-12-27 15:00:00,88903.89633935876,88943.39994896193,88802.93595689032,88942.7310742005,325.08656595579305
2025-12-27 16:00:00,88942.7310742005,88982.05135143604,88648.54390926853,88820.15662708331,642.5872682254416
2025-12-27 17:00:00,88820.15662708331,89086.62667307939,88683.94115910829,88810.0729550767,259.52458748084746
2025-12-27 18:00:00,88810.0729550767,88873.81549844361,88316.64772817465,88317.70983691975,384.33678220836356
2025-12-27 19:00:00,88317.70983691975,88403.61042599977,88073.54911537588,88215.88020301078,660.0609318246862
2025-12-27 20:00:00,88215.88020301078,88313.9887195447,87997.82378448694,88052.32771555858,312.50388982627516
2025-12-27 21:00:00,88052.32771555858,88868.92744690945,87912.28864701682,88851.90786038469,565.0065329375404
2025-12-27 22:00:00,88851.90786038469,88977.74703052596,88324.81715939757,88385.34866538135,1314.9931691272286
2025-12-27 23:00:00,88385.34866538135,88491.4099048147,87918.71733612246,88316.26161075282,356.39815134986947
2025-12-28 00:00:00,88316.26161075282,88521.15509179412,88236.87627996765,88450.21150779906,145.06448081414868
2025-12-28 01:00:00,88450.21150779906,88744.16758513245,88441.83100020653,88622.17573027853,140.55257193323754
2025-12-28 02:00:00,88622.17573027853,88728.98736998574,87947.09178558538,88084.5822438587,362.16588340303497
2025-12-28 03:00:00,88084.5822438587,88419.6770231041,87944.83683253675,88387.81450209735,326.2895908609014
2025-12-28 04:00:00,88387.81450209735,88811.03380851979,88339.21538873394,88751.19664382578,704.1457099005808
2025-12-28 05:00:00,88751.19664382578,88973.59725006278,88071.36601184231,88168.60434268671,205.83200658452097
2025-12-28 06:00:00,88168.60434268671,89168.43601053397,88048.6251086568,88920.51689934405,592.8842824979631
2025-12-28 07:00:00,88920.51689934405,89153.07686992995,88174.16832788242,88548.01268547669,491.37469670897957
2025-12-28 08:00:00,88548.01268547669,88633.39836401326,88127.95797554999,88169.50290517932,540.7395981220353
2025-12-28 09:00:00,88169.50290517932,88656.39182455225,88107.11204297948,88417.44037576235,533.3021888630896
2025-12-28 10:00:00,88417.44037576235,88519.80210890634,88119.34511661407,88241.30590796728,529.540804796758
2025-12-28 11:00:00,88241.30590796728,88376.06058357032,88123.47420621269,88253.32533418898,247.67166361155444
2025-12-28 12:00:00,88253.32533418898,88461.24455671685,88107.58473127696,88137.27442564734,945.6323386350339
2025-12-28 13:00:00,88137.27442564734,88183.70296385606,87975.21901195985,88167.5441551,152.12181908020568
2025-12-28 14:00:00,88167.5441551,88243.12883211672,87913.64253970441,88224.72344082729,436.16811520959595
2025-12-28 15:00:00,88224.72344082729,88450.5826123337,87932.73003920297,87976.26239548635,374.2213175041284
2025-12-28 16:00:00,87976.26239548635,88240.56615362434,87867.29483459766,88045.97669927574,377.26636154323455
2025-12-28 17:00:00,88045.97669927574,88549.21262936074,87883.30901518872,88426.44829333981,1066.9614559520778
2025-12-28 18:00:00,88426.44829333981,88490.76276522859,88034.01035663192,88073.77095219203,331.7826198730242
2025-12-28 19:00:00,88073.77095219203,88846.48890582628,87982.66998447727,88681.8513477042,403.449556139046
2025-12-28 20:00:00,88681.8513477042,88982.83771139225,88185.60036124765,88290.58461910339,430.62976019528463
2025-12-28 21:00:00,88290.58461910339,88336.48064771504,87923.83355670194,87979.15904020773,204.6964426209817
2025-12-28 22:00:00,87979.15904020773,88093.6281928622,87913.88997888139,88015.12993740679,336.95637096538604
2025-12-28 23:00:00,88015.12993740679,88084.4324603816,87720.57218434589,87866.31091980822,414.7731085272646
2025-12-29 00:00:00,87866.31091980822,88296.51469662644,87799.84287785307,88133.03722038808,200.62158080556964
2025-12-29 01:00:00,88133.03722038808,88255.7876525012,87975.36031019427,87995.57827778497,823.3322300054723
2025-12-29 02:00:00,87995.57827778497,88022.66024716059,87878.91604334349,87967.15629958804,248.31852163947084
2025-12-29 03:00:00,87967.15629958804,88334.69792230982,87908.5746389603,88233.1256344581,268.0663850254923
2025-12-29 04:00:00,88233.1256344581,88244.10650421417,87720.69429213717,87809.23714502649,242.0607749604604
2025-12-29 05:00:00,87809.23714502649,88040.51438725922,87594.59797213877,87873.60239481968,337.16426839557494
2025-12-29 06:00:00,87873.60239481968,87922.90103926134,87677.61571763646,87765.39765915729,673.1562110977426
2025-12-29 07:00:00,87765.39765915729,88117.61912578449,87553.20450278505,87909.32623583324,283.29504489211513
2025-12-29 08:00:00,87909.32623583324,88204.02534941223,87870.98258085367,87887.34058497298,744.9600927610436
2025-12-29 09:00:00,87887.34058497298,87950.90485841274,87767.23279482214,87914.95588368873,855.0293721222752
